Student_ID,Branch,Skills,Interest_Area,Preferred_Domain,Complexity,CGPA,Recommended_Project
ST1424,AI,"CAD, JavaScript, CSS, R",Energy Systems,Academic,Advanced,8.29,
ST1425,Chemical,Java,AI,Research,Beginner,7.74,
ST1426,CSE,"CSS, CAD, JavaScript, HTML",IoT,Academic,Intermediate,7.95,
ST1427,Civil,"MATLAB, CSS",Energy Systems,Industry,Advanced,7.35,
ST1428,ECE,"Python, Java, HTML",Data Science,Academic,Advanced,9.08,
ST1429,CSE,"CSS, SQL",IoT,Academic,Intermediate,9.49,
ST1430,Civil,"C++, CAD",Web Dev,Industry,Beginner,8.63,
ST1431,ECE,SQL,AI,Research,Advanced,9.05,
ST1432,AI,"Java, Python, R, JavaScript",IoT,Industry,Intermediate,9.96,
ST1433,Civil,"JavaScript, R, C++, Java",Web Dev,Academic,Intermediate,9.04,
ST1434,Civil,"CAD, Java, JavaScript, HTML",Blockchain,Academic,Advanced,6.49,
ST1435,Chemical,Python,AI,Academic,Intermediate,6.63,
ST1436,CSE,R,Data Science,Industry,Advanced,7.09,
ST1437,Civil,"CAD, MATLAB, Python, CSS",IoT,Industry,Intermediate,7.91,
ST1438,EEE,MATLAB,Embedded Systems,Research,Intermediate,9.91,
ST1439,CSE,"C++, SQL, Java",Blockchain,Industry,Advanced,9.43,
ST1440,AI,JavaScript,Robotics,Research,Intermediate,9.13,
ST1441,Chemical,"C++, JavaScript, SQL, Python",Robotics,Industry,Intermediate,9.76,
ST1442,CSE,"Java, CAD",Web Dev,Industry,Beginner,8.75,
ST1443,IT,"HTML, C++",Data Science,Academic,Advanced,6.19,
ST1444,IT,MATLAB,Robotics,Industry,Advanced,8.99,
ST1445,Biotech,JavaScript,AI,Academic,Intermediate,7.84,
ST1446,CSE,"SQL, C++, JavaScript, CSS",Web Dev,Research,Advanced,8.57,
ST1447,Civil,"CSS, C++",Embedded Systems,Research,Advanced,6.31,
ST1448,Chemical,"SQL, R",Robotics,Industry,Intermediate,7.62,
ST1449,AI,"C++, HTML, Java",IoT,Industry,Beginner,9.83,
ST1450,Biotech,"Java, R, JavaScript",Robotics,Research,Beginner,8.52,
ST1451,CSE,"CSS, JavaScript",IoT,Research,Intermediate,9.83,
ST1452,Mechanical,"R, SQL, CAD, HTML",Embedded Systems,Academic,Advanced,8.79,
ST1453,Civil,"Java, CAD, HTML, JavaScript",Robotics,Research,Beginner,7.38,
ST1454,Civil,"HTML, C++, MATLAB",Data Science,Academic,Beginner,8.46,
ST1455,IT,MATLAB,Robotics,Industry,Intermediate,9.49,
ST1456,Biotech,"Java, Python",Energy Systems,Academic,Advanced,7.37,
ST1457,EEE,CSS,Web Dev,Industry,Intermediate,6.17,
ST1458,EEE,MATLAB,Robotics,Research,Advanced,9.26,
ST1459,CSE,Java,Energy Systems,Industry,Beginner,8.7,
ST1460,Biotech,"JavaScript, HTML, SQL, C++",Robotics,Academic,Beginner,6.09,
ST1461,Civil,"HTML, CAD",IoT,Industry,Intermediate,7.62,
ST1462,AI,"HTML, C++, R",Web Dev,Research,Advanced,7.13,
ST1463,IT,"C++, MATLAB, CSS",Data Science,Academic,Beginner,6.57,
ST1464,CSE,"CAD, HTML, CSS, Python",Data Science,Academic,Beginner,6.71,
ST1465,Civil,"HTML, C++, JavaScript, Java",Blockchain,Industry,Intermediate,7.03,
ST1466,IT,"CAD, HTML",Web Dev,Academic,Advanced,7.13,
ST1467,Biotech,Java,Web Dev,Academic,Advanced,8.75,
ST1468,CSE,C++,Energy Systems,Academic,Advanced,6.88,
ST1469,Biotech,"Python, CAD",Energy Systems,Industry,Advanced,7.11,
ST1470,IT,"CSS, R, HTML",AI,Industry,Beginner,8.83,
ST1471,AI,"C++, CSS",Embedded Systems,Research,Intermediate,9.86,
ST1472,Mechanical,JavaScript,IoT,Academic,Advanced,9.37,
ST1473,Chemical,"SQL, CSS",Data Science,Industry,Intermediate,8.67,
ST1474,Chemical,"MATLAB, CAD, Java",Web Dev,Research,Advanced,6.49,
ST1475,Biotech,"JavaScript, CAD, CSS, C++",AI,Academic,Beginner,8.0,
ST1476,EEE,"HTML, R",Blockchain,Academic,Advanced,8.16,
ST1477,EEE,HTML,Energy Systems,Academic,Advanced,8.3,
ST1478,Mechanical,"CSS, C++",Robotics,Industry,Beginner,7.22,
ST1479,AI,"Python, R, MATLAB",Data Science,Industry,Intermediate,7.08,
ST1480,Civil,R,Robotics,Academic,Beginner,8.08,
ST1481,IT,Java,Data Science,Academic,Advanced,6.27,
ST1482,Chemical,"CAD, MATLAB",Energy Systems,Research,Advanced,9.04,
ST1483,EEE,R,AI,Research,Beginner,9.19,
ST1484,CSE,"MATLAB, JavaScript",Energy Systems,Academic,Beginner,6.96,
ST1485,ECE,"HTML, Python, MATLAB",Blockchain,Industry,Advanced,8.02,
ST1486,CSE,"SQL, JavaScript, Java, R",Data Science,Academic,Beginner,9.49,
ST1487,Mechanical,"HTML, MATLAB, R, Python",AI,Research,Beginner,7.85,
ST1488,CSE,SQL,Web Dev,Industry,Advanced,8.05,
ST1489,IT,"R, CSS, JavaScript",AI,Industry,Intermediate,9.16,
ST1490,Chemical,"JavaScript, R, CAD",Embedded Systems,Research,Advanced,9.82,
ST1491,AI,"JavaScript, CSS, HTML",AI,Research,Beginner,9.75,
ST1492,EEE,"CAD, CSS, Python",AI,Research,Intermediate,8.69,
ST1493,Mechanical,"HTML, CSS, C++, SQL",Blockchain,Industry,Beginner,7.3,
ST1494,EEE,"Java, SQL",Robotics,Research,Advanced,9.5,
ST1495,EEE,"JavaScript, CSS, SQL, C++",Embedded Systems,Industry,Intermediate,9.71,
ST1496,CSE,"HTML, CSS, SQL, R",Blockchain,Academic,Beginner,7.56,
ST1497,Civil,"Python, CAD, CSS",IoT,Academic,Advanced,7.25,
ST1498,Mechanical,"HTML, CSS, Python",Energy Systems,Industry,Advanced,9.84,
ST1499,IT,Python,IoT,Industry,Advanced,8.42,
ST1500,Civil,"HTML, CSS, Python",Embedded Systems,Industry,Advanced,7.96,
ST1501,CSE,"SQL, JavaScript",Blockchain,Industry,Beginner,9.79,
ST1502,Mechanical,"HTML, CAD",Embedded Systems,Academic,Beginner,8.75,
ST1503,CSE,"Python, MATLAB, Java, C++",Data Science,Research,Advanced,9.91,
ST1504,Biotech,"HTML, SQL, MATLAB, R",IoT,Academic,Advanced,9.18,
ST1505,Mechanical,Java,AI,Industry,Advanced,6.51,
ST1506,Biotech,"MATLAB, Java",Embedded Systems,Industry,Intermediate,8.89,
ST1507,Biotech,"Python, R, CAD",Web Dev,Research,Beginner,8.02,
ST1508,CSE,CSS,Robotics,Research,Beginner,9.25,
ST1509,Civil,"SQL, R",Energy Systems,Academic,Beginner,6.21,
ST1510,IT,"R, C++",Blockchain,Industry,Intermediate,9.3,
ST1511,Biotech,"HTML, C++, CSS, MATLAB",Robotics,Research,Intermediate,7.39,
ST1512,Mechanical,CAD,Robotics,Industry,Intermediate,6.28,
ST1513,Biotech,C++,Energy Systems,Industry,Advanced,9.28,
ST1514,CSE,"SQL, C++",Robotics,Industry,Beginner,9.72,
ST1515,Biotech,CAD,AI,Research,Beginner,8.5,
ST1516,AI,Java,Blockchain,Research,Intermediate,8.83,
ST1517,Biotech,"JavaScript, MATLAB, Python",Data Science,Academic,Beginner,6.24,
ST1518,AI,"SQL, CSS, Python, MATLAB",Data Science,Research,Advanced,8.75,
ST1519,IT,"Java, C++, MATLAB, Python",Embedded Systems,Academic,Advanced,9.36,
ST1520,IT,"SQL, MATLAB",Energy Systems,Industry,Advanced,9.55,
ST1521,IT,"CSS, Python, CAD, Java",Data Science,Research,Advanced,6.31,
ST1522,Chemical,"Java, HTML, C++, CSS",AI,Academic,Advanced,9.95,
ST1523,EEE,MATLAB,Blockchain,Industry,Beginner,7.91,
ST1524,EEE,"CAD, JavaScript, C++",Blockchain,Academic,Beginner,9.22,
ST1525,IT,"MATLAB, C++",AI,Research,Beginner,6.01,
ST1526,Chemical,MATLAB,IoT,Industry,Intermediate,9.16,
ST1527,Mechanical,"CAD, SQL, JavaScript",Embedded Systems,Research,Intermediate,7.96,
ST1528,Biotech,"MATLAB, JavaScript",Robotics,Industry,Advanced,7.99,
ST1529,CSE,"C++, SQL",Data Science,Research,Advanced,8.77,
ST1530,Biotech,"Java, R, C++, HTML",AI,Academic,Intermediate,9.2,
ST1531,Biotech,"C++, JavaScript, HTML",Blockchain,Industry,Intermediate,8.33,
ST1532,Chemical,"MATLAB, HTML",AI,Industry,Advanced,9.45,
ST1533,CSE,"SQL, C++, MATLAB",IoT,Research,Advanced,9.9,
ST1534,Civil,"Python, R",Energy Systems,Academic,Beginner,6.74,
ST1535,IT,"C++, JavaScript, Java",IoT,Academic,Advanced,6.42,
ST1536,Civil,"HTML, CSS, CAD, R",AI,Research,Beginner,7.35,
ST1537,Chemical,"HTML, CSS, R, CAD",Data Science,Academic,Advanced,8.76,
ST1538,ECE,Python,IoT,Industry,Intermediate,7.58,
ST1539,Mechanical,SQL,Energy Systems,Academic,Advanced,6.61,
ST1540,EEE,"Java, C++, MATLAB",Embedded Systems,Academic,Advanced,9.99,
ST1541,Biotech,HTML,Embedded Systems,Academic,Beginner,9.89,
ST1542,Civil,"CSS, Python, MATLAB",AI,Research,Intermediate,7.54,
ST1543,Biotech,"C++, JavaScript, MATLAB",Data Science,Research,Beginner,6.5,
ST1544,Mechanical,"JavaScript, HTML",Data Science,Industry,Advanced,7.34,
ST1545,Civil,R,Web Dev,Industry,Beginner,8.59,
ST1546,CSE,"MATLAB, SQL, CSS, HTML",IoT,Research,Beginner,6.99,
ST1547,AI,"CAD, CSS, JavaScript",Web Dev,Academic,Beginner,6.77,
ST1548,ECE,CAD,IoT,Industry,Beginner,7.32,
ST1549,ECE,"CAD, CSS, JavaScript",Web Dev,Research,Beginner,9.03,
ST1550,Biotech,"Java, JavaScript, Python",Robotics,Industry,Advanced,7.79,
ST1551,ECE,"MATLAB, HTML",Robotics,Research,Advanced,6.31,
ST1552,Biotech,"Java, HTML",Blockchain,Research,Beginner,8.89,
ST1553,IT,"MATLAB, JavaScript",Energy Systems,Industry,Intermediate,8.44,
ST1554,Biotech,"Python, HTML, CAD, C++",Blockchain,Academic,Intermediate,9.78,
ST1555,Civil,"R, Java, SQL",AI,Industry,Beginner,8.73,
ST1556,AI,"JavaScript, MATLAB",IoT,Industry,Beginner,7.7,
ST1557,IT,"JavaScript, SQL, HTML, CAD",IoT,Academic,Intermediate,6.89,
ST1558,IT,"JavaScript, MATLAB, CAD",Blockchain,Research,Beginner,9.72,
ST1559,ECE,"MATLAB, CAD, R, Python",Data Science,Research,Beginner,8.59,
ST1560,Mechanical,"Java, MATLAB, CSS, HTML",Energy Systems,Industry,Beginner,10.0,
ST1561,Biotech,SQL,IoT,Academic,Intermediate,6.39,
ST1562,EEE,"CAD, HTML, MATLAB",Blockchain,Industry,Intermediate,6.04,
ST1563,Chemical,R,Data Science,Industry,Beginner,6.02,
ST1564,Civil,JavaScript,AI,Academic,Intermediate,9.93,
ST1565,IT,HTML,Robotics,Academic,Beginner,7.66,
ST1566,CSE,"Java, CSS",Robotics,Industry,Intermediate,9.73,
ST1567,IT,"MATLAB, Python",IoT,Academic,Intermediate,8.04,
ST1568,Chemical,SQL,Robotics,Industry,Intermediate,7.85,
ST1569,ECE,"Python, JavaScript, MATLAB, R",IoT,Academic,Intermediate,6.42,
ST1570,ECE,"Java, JavaScript, CSS, R",Energy Systems,Academic,Advanced,9.58,
ST1571,Civil,"MATLAB, C++, JavaScript, HTML",Web Dev,Research,Intermediate,7.04,
ST1572,CSE,"Java, R, HTML",Blockchain,Research,Beginner,7.38,
ST1573,CSE,"SQL, CAD, Java",IoT,Research,Intermediate,8.44,
ST1574,Chemical,"Python, CAD",Web Dev,Research,Intermediate,7.91,
ST1575,ECE,HTML,Data Science,Industry,Intermediate,9.7,
ST1576,Chemical,"CAD, C++",IoT,Academic,Advanced,6.81,
ST1577,Chemical,"C++, Python, JavaScript, MATLAB",Data Science,Research,Advanced,7.99,
ST1578,ECE,"Python, R, C++, CAD",Energy Systems,Academic,Advanced,9.5,
ST1579,Civil,"MATLAB, Python",AI,Research,Beginner,9.0,
ST1580,EEE,CSS,AI,Industry,Intermediate,6.48,
ST1581,Biotech,"C++, MATLAB, HTML",Robotics,Academic,Advanced,6.08,
ST1582,AI,"CSS, Python, R, HTML",Web Dev,Academic,Beginner,8.34,
ST1583,EEE,"JavaScript, SQL",Data Science,Academic,Beginner,8.67,
ST1584,AI,"HTML, JavaScript",Data Science,Research,Beginner,8.64,
ST1585,Civil,"Java, MATLAB",Energy Systems,Industry,Beginner,6.09,
ST1586,IT,SQL,Data Science,Academic,Beginner,7.0,
ST1587,Mechanical,C++,Robotics,Research,Beginner,8.29,
ST1588,Mechanical,"MATLAB, C++, CSS",Embedded Systems,Research,Advanced,7.48,
ST1589,Chemical,"HTML, CSS, R, C++",Energy Systems,Industry,Intermediate,9.15,
ST1590,Biotech,"Java, JavaScript",AI,Academic,Beginner,6.26,
ST1591,AI,"MATLAB, Java",AI,Industry,Intermediate,9.92,
ST1592,Biotech,"MATLAB, Java",Embedded Systems,Academic,Intermediate,8.85,
ST1593,Mechanical,HTML,Data Science,Academic,Advanced,8.26,
ST1594,Chemical,"JavaScript, C++",AI,Industry,Beginner,7.39,
ST1595,Biotech,"SQL, CAD, JavaScript",Robotics,Academic,Intermediate,8.41,
ST1596,CSE,C++,Blockchain,Research,Intermediate,6.14,
ST1597,CSE,"Java, MATLAB, C++, HTML",Energy Systems,Academic,Advanced,8.22,
ST1598,IT,"Java, JavaScript",Blockchain,Research,Intermediate,8.1,
ST1599,Chemical,"MATLAB, JavaScript, R, SQL",Web Dev,Academic,Intermediate,6.82,
ST1600,IT,"HTML, SQL, MATLAB, CSS",IoT,Academic,Advanced,6.48,
ST1601,ECE,"C++, CAD, R, Python",Robotics,Industry,Advanced,6.73,
ST1602,CSE,"R, CAD, CSS",Blockchain,Academic,Beginner,6.06,
ST1603,EEE,JavaScript,Blockchain,Academic,Beginner,6.12,
ST1604,CSE,"CAD, Python",Data Science,Academic,Advanced,8.4,
ST1605,IT,CAD,Energy Systems,Industry,Advanced,7.82,
ST1606,IT,"C++, Java, HTML",Blockchain,Industry,Intermediate,9.87,
ST1607,AI,Java,IoT,Academic,Advanced,6.18,
ST1608,ECE,"JavaScript, CSS, CAD",Robotics,Research,Intermediate,6.62,
ST1609,Chemical,"SQL, JavaScript, MATLAB",Blockchain,Academic,Advanced,6.82,
ST1610,CSE,"JavaScript, Python, CSS, SQL",Data Science,Academic,Beginner,8.84,
ST1611,EEE,"CSS, Java",Blockchain,Industry,Beginner,9.4,
ST1612,CSE,"SQL, JavaScript, HTML",AI,Industry,Intermediate,6.66,
ST1613,CSE,"Java, SQL, JavaScript",Robotics,Academic,Beginner,7.45,
ST1614,AI,"R, Java, JavaScript, CAD",AI,Research,Beginner,6.49,
ST1615,EEE,"SQL, HTML, C++, MATLAB",AI,Industry,Intermediate,7.3,
ST1616,IT,"Python, MATLAB, JavaScript",Robotics,Industry,Beginner,8.76,
ST1617,CSE,"MATLAB, SQL, CSS",Robotics,Academic,Beginner,8.0,
ST1618,ECE,"HTML, SQL",AI,Research,Beginner,8.4,
ST1619,ECE,"C++, CSS",IoT,Industry,Intermediate,7.41,
ST1620,AI,"HTML, JavaScript, CAD, C++",Robotics,Academic,Beginner,6.98,
ST1621,CSE,"JavaScript, C++, CSS",Energy Systems,Research,Beginner,8.25,
ST1622,AI,SQL,AI,Academic,Intermediate,8.69,
ST1623,Mechanical,"HTML, MATLAB",AI,Academic,Beginner,6.49,
ST1624,Civil,"MATLAB, CSS, CAD",Web Dev,Industry,Beginner,9.34,
ST1625,CSE,"CSS, CAD",Data Science,Research,Beginner,8.14,
ST1626,Mechanical,Java,Web Dev,Academic,Beginner,8.23,
ST1627,Mechanical,"CSS, MATLAB, Python, JavaScript",Web Dev,Industry,Beginner,7.67,
ST1628,Civil,"CAD, HTML",Robotics,Industry,Advanced,7.83,
ST1629,AI,"JavaScript, HTML, C++, MATLAB",Web Dev,Industry,Advanced,9.45,
ST1630,Mechanical,"CSS, R, Java",Web Dev,Research,Beginner,7.26,
ST1631,Civil,C++,IoT,Academic,Intermediate,8.32,
ST1632,CSE,CAD,Robotics,Industry,Beginner,8.49,
ST1633,CSE,HTML,Blockchain,Research,Intermediate,6.59,
ST1634,Mechanical,"C++, Java, Python, R",Web Dev,Research,Intermediate,7.84,
ST1635,EEE,HTML,Web Dev,Academic,Advanced,7.91,
ST1636,IT,"CAD, SQL, Python, HTML",IoT,Research,Beginner,6.57,
ST1637,Mechanical,"JavaScript, SQL, Java, Python",Web Dev,Industry,Beginner,7.15,
ST1638,Chemical,"JavaScript, SQL, CSS",IoT,Industry,Intermediate,6.17,
ST1639,Biotech,"Python, Java",Web Dev,Academic,Intermediate,7.14,
ST1640,EEE,"CSS, Java, C++",Web Dev,Industry,Beginner,8.53,
ST1641,ECE,"CAD, HTML, C++",Data Science,Industry,Advanced,8.15,
ST1642,Biotech,"R, Python, JavaScript, HTML",Energy Systems,Academic,Beginner,8.25,
ST1643,Mechanical,"HTML, CSS",Embedded Systems,Academic,Advanced,6.98,
ST1644,IT,JavaScript,AI,Academic,Beginner,9.91,
ST1645,EEE,"JavaScript, R, SQL",Embedded Systems,Research,Advanced,6.71,
ST1646,CSE,"CAD, SQL, JavaScript",Robotics,Industry,Beginner,7.08,
ST1647,Biotech,"CAD, Java, CSS",Embedded Systems,Industry,Beginner,7.11,
ST1648,Mechanical,SQL,Blockchain,Research,Intermediate,7.57,
ST1649,Mechanical,"SQL, CSS, Java, CAD",Embedded Systems,Academic,Intermediate,6.71,
ST1650,CSE,"MATLAB, R",Data Science,Research,Beginner,9.45,
ST1651,ECE,"JavaScript, MATLAB, HTML, SQL",Data Science,Research,Advanced,6.55,
ST1652,IT,"Python, R, C++",AI,Academic,Intermediate,8.17,
ST1653,ECE,"MATLAB, SQL",Web Dev,Industry,Beginner,7.17,
ST1654,Civil,"HTML, R, Java, SQL",IoT,Research,Beginner,9.57,
ST1655,Biotech,CAD,IoT,Research,Advanced,9.76,
ST1656,Mechanical,SQL,AI,Research,Beginner,8.46,
ST1657,ECE,"CAD, Java, CSS",Robotics,Research,Beginner,7.47,
ST1658,CSE,MATLAB,Embedded Systems,Academic,Intermediate,6.94,
ST1659,Civil,CAD,Embedded Systems,Academic,Beginner,6.89,
ST1660,Mechanical,"Python, Java",Data Science,Industry,Intermediate,9.27,
ST1661,Chemical,"MATLAB, Java",AI,Industry,Advanced,8.74,
ST1662,CSE,CSS,Embedded Systems,Industry,Beginner,9.73,
ST1663,IT,"MATLAB, C++, Java",Data Science,Industry,Advanced,9.26,
ST1664,EEE,"Java, R",Embedded Systems,Research,Advanced,8.13,
ST1665,Civil,"C++, CSS, SQL, CAD",Web Dev,Research,Advanced,7.18,
ST1666,Mechanical,"Java, CSS",Data Science,Academic,Intermediate,7.6,
ST1667,Chemical,"MATLAB, CAD",Robotics,Industry,Beginner,8.1,
ST1668,Biotech,"C++, R",Embedded Systems,Industry,Intermediate,9.16,
ST1669,CSE,"CAD, Java",Embedded Systems,Academic,Beginner,8.67,
ST1670,IT,"Java, R, JavaScript, CSS",Data Science,Research,Intermediate,7.68,
ST1671,Mechanical,"R, JavaScript",Robotics,Research,Intermediate,8.93,
ST1672,ECE,"HTML, C++",Embedded Systems,Research,Beginner,8.31,
ST1673,Mechanical,"JavaScript, C++, CAD",Web Dev,Academic,Intermediate,6.75,
ST1674,CSE,"HTML, CSS, C++",AI,Research,Intermediate,6.7,
ST1675,IT,"HTML, C++, CSS",Web Dev,Industry,Intermediate,8.45,
ST1676,ECE,MATLAB,Embedded Systems,Research,Beginner,9.38,
ST1677,IT,"C++, SQL, MATLAB",AI,Academic,Intermediate,7.47,
ST1678,EEE,"CAD, Java, CSS",Energy Systems,Research,Intermediate,8.01,
ST1679,Chemical,R,Web Dev,Research,Advanced,8.32,
ST1680,IT,"Java, CSS, SQL",Energy Systems,Industry,Intermediate,7.78,
ST1681,IT,"Java, JavaScript, CSS",Blockchain,Industry,Advanced,8.38,
ST1682,EEE,"CAD, HTML",Blockchain,Academic,Intermediate,7.56,
ST1683,AI,"CSS, Java, CAD, HTML",AI,Research,Intermediate,7.99,
ST1684,Civil,"HTML, CSS, SQL, MATLAB",Blockchain,Academic,Beginner,7.9,
ST1685,EEE,"CAD, Python",Robotics,Research,Advanced,6.27,
ST1686,CSE,"CSS, MATLAB, Java",AI,Academic,Intermediate,7.56,
ST1687,AI,"JavaScript, R, CSS",IoT,Research,Intermediate,6.56,
ST1688,AI,Python,Energy Systems,Industry,Advanced,6.33,
ST1689,AI,"MATLAB, C++, SQL",Embedded Systems,Research,Intermediate,6.53,
ST1690,Civil,C++,Web Dev,Industry,Intermediate,8.36,
ST1691,IT,"Python, HTML, CAD, Java",Data Science,Academic,Beginner,6.27,
ST1692,IT,"CAD, SQL, CSS",Web Dev,Industry,Advanced,9.21,
ST1693,ECE,"CAD, JavaScript, Python, CSS",Robotics,Academic,Intermediate,8.26,
ST1694,AI,"SQL, CSS",Blockchain,Research,Intermediate,8.54,
ST1695,Chemical,R,Robotics,Academic,Intermediate,7.96,
ST1696,Chemical,"Java, JavaScript",Energy Systems,Research,Beginner,8.18,
ST1697,Mechanical,JavaScript,Blockchain,Academic,Beginner,9.93,
ST1698,Civil,"Python, C++, JavaScript, MATLAB",Energy Systems,Research,Beginner,6.02,
ST1699,EEE,SQL,Web Dev,Academic,Advanced,9.26,
ST1700,Civil,R,Robotics,Research,Intermediate,9.79,
ST1701,Civil,"CSS, CAD, HTML",Energy Systems,Industry,Intermediate,9.08,
ST1702,Civil,"MATLAB, R, Java",Embedded Systems,Research,Beginner,9.16,
ST1703,Civil,C++,Web Dev,Research,Beginner,8.99,
ST1704,Biotech,"CSS, Java",Web Dev,Academic,Advanced,9.32,
ST1705,Civil,"SQL, CSS, JavaScript",Embedded Systems,Industry,Intermediate,8.72,
ST1706,EEE,"R, SQL",IoT,Research,Intermediate,7.89,
ST1707,ECE,C++,Robotics,Research,Intermediate,8.7,
ST1708,CSE,"CSS, Python, HTML",Blockchain,Academic,Beginner,6.2,
ST1709,ECE,"HTML, MATLAB",Web Dev,Academic,Beginner,7.0,
ST1710,Mechanical,"R, Python, SQL, Java",Robotics,Industry,Beginner,8.08,
ST1711,AI,"JavaScript, Python",Robotics,Industry,Beginner,6.37,
ST1712,Civil,R,Robotics,Industry,Beginner,6.15,
ST1713,Mechanical,CSS,AI,Industry,Intermediate,9.76,
ST1714,CSE,SQL,Embedded Systems,Academic,Beginner,8.79,
ST1715,AI,"CAD, CSS, HTML",Data Science,Academic,Intermediate,8.4,
ST1716,Civil,"Java, CAD",Blockchain,Academic,Advanced,9.69,
ST1717,CSE,"SQL, Java, CAD",Blockchain,Academic,Intermediate,6.93,
ST1718,CSE,"MATLAB, Python, HTML, JavaScript",IoT,Industry,Intermediate,8.05,
ST1719,EEE,C++,AI,Academic,Advanced,6.73,
ST1720,Civil,"MATLAB, JavaScript",Energy Systems,Industry,Beginner,8.19,
ST1721,Chemical,"HTML, R, Java, CSS",Blockchain,Academic,Beginner,7.19,
ST1722,ECE,"HTML, Java, MATLAB",Web Dev,Research,Beginner,6.82,
ST1723,Biotech,"Python, JavaScript",Robotics,Academic,Beginner,8.38,
ST1724,Civil,"CAD, SQL, CSS",AI,Research,Beginner,6.49,
ST1725,Biotech,"Java, HTML",AI,Academic,Advanced,7.83,
ST1726,AI,"C++, Python, MATLAB, R",Embedded Systems,Industry,Beginner,9.39,
ST1727,IT,MATLAB,Data Science,Research,Intermediate,6.55,
ST1728,CSE,"Java, HTML, SQL",Robotics,Research,Beginner,8.66,
ST1729,Chemical,"R, Python, C++, HTML",Robotics,Industry,Beginner,9.32,
ST1730,CSE,MATLAB,Embedded Systems,Academic,Beginner,7.98,
ST1731,Mechanical,"CAD, CSS",Embedded Systems,Research,Beginner,6.26,
ST1732,Chemical,"HTML, JavaScript, MATLAB, Java",Embedded Systems,Industry,Beginner,7.43,
ST1733,IT,"SQL, R, MATLAB",Web Dev,Academic,Beginner,8.32,
ST1734,AI,"R, CSS, MATLAB, SQL",IoT,Research,Beginner,8.1,
ST1735,Chemical,"Python, CSS",Blockchain,Research,Advanced,8.03,
ST1736,AI,"HTML, Java, Python",Embedded Systems,Academic,Advanced,8.93,
ST1737,Chemical,"CAD, Python",Blockchain,Industry,Intermediate,8.92,
ST1738,CSE,JavaScript,Blockchain,Research,Advanced,6.7,
ST1739,ECE,JavaScript,AI,Industry,Advanced,9.76,
ST1740,CSE,"Python, Java, C++",Embedded Systems,Research,Intermediate,6.1,
ST1741,Biotech,"CAD, CSS, Java, JavaScript",Embedded Systems,Research,Beginner,7.81,
ST1742,Chemical,Java,Data Science,Research,Advanced,9.11,
ST1743,IT,"Java, JavaScript",Blockchain,Industry,Intermediate,6.93,
ST1744,IT,"Java, CAD, SQL, CSS",Data Science,Research,Advanced,8.52,
ST1745,CSE,"Java, MATLAB, SQL, JavaScript",Blockchain,Industry,Intermediate,9.58,
ST1746,Mechanical,"Python, CSS",Blockchain,Academic,Beginner,9.15,
ST1747,Civil,"JavaScript, HTML, CSS, MATLAB",Robotics,Industry,Beginner,8.59,
ST1748,Chemical,"JavaScript, MATLAB, Python",Data Science,Industry,Beginner,6.85,
ST1749,IT,Java,IoT,Academic,Intermediate,9.63,
ST1750,AI,"R, Python",Data Science,Research,Beginner,8.5,
ST1751,IT,"MATLAB, C++",Blockchain,Industry,Beginner,8.0,
ST1752,ECE,"CAD, C++",Blockchain,Industry,Advanced,8.55,
ST1753,IT,"Java, MATLAB, JavaScript",Robotics,Academic,Advanced,9.44,
ST1754,AI,"CSS, Java, CAD",Web Dev,Academic,Intermediate,8.69,
ST1755,CSE,"HTML, JavaScript",Data Science,Academic,Beginner,6.04,
ST1756,ECE,"CAD, R, JavaScript",Data Science,Academic,Intermediate,7.07,
ST1757,CSE,"HTML, CAD, C++",Blockchain,Industry,Beginner,9.92,
ST1758,EEE,"CSS, JavaScript",IoT,Industry,Advanced,9.51,
ST1759,Chemical,C++,Web Dev,Industry,Intermediate,6.77,
ST1760,Biotech,"CAD, C++",Data Science,Academic,Advanced,9.08,
ST1761,ECE,JavaScript,Embedded Systems,Academic,Intermediate,8.1,
ST1762,ECE,"JavaScript, MATLAB, Java",Robotics,Industry,Intermediate,9.52,
ST1763,Chemical,"R, CSS",Robotics,Academic,Advanced,9.62,
ST1764,ECE,MATLAB,AI,Research,Intermediate,8.02,
ST1765,Biotech,"Java, JavaScript, MATLAB, SQL",Data Science,Research,Advanced,6.38,
ST1766,Civil,"C++, Java",Blockchain,Research,Intermediate,7.52,
ST1767,IT,"CAD, JavaScript, MATLAB",IoT,Research,Beginner,6.02,
ST1768,CSE,"R, CAD, Java",Energy Systems,Academic,Intermediate,7.73,
ST1769,Chemical,"C++, SQL, CSS",IoT,Industry,Advanced,9.03,
ST1770,IT,"CSS, JavaScript",Robotics,Academic,Intermediate,8.81,
ST1771,EEE,"JavaScript, CAD, CSS, C++",Blockchain,Research,Intermediate,8.84,
ST1772,IT,"Java, C++, CSS, SQL",AI,Academic,Intermediate,8.86,
ST1773,Mechanical,"HTML, CSS, MATLAB, Python",Data Science,Research,Advanced,8.63,
ST1774,Civil,Java,IoT,Industry,Beginner,9.25,
ST1775,IT,Java,Blockchain,Academic,Beginner,8.95,
ST1776,Mechanical,"CAD, Java, SQL",IoT,Academic,Intermediate,7.91,
ST1777,CSE,"SQL, CSS, JavaScript",Robotics,Academic,Advanced,9.56,
ST1778,Civil,"JavaScript, Python, MATLAB, Java",Robotics,Research,Advanced,8.32,
